ID,time,length,neonates,f1_treatment,lifespan,DL,cum.n
155,61,4.189,15,mean,103,0.1,230
155,64,4.289,15,mean,103,0.012,245
155,68,4.301,9,mean,103,0.1,254
155,71,4.401,13,mean,103,0.109,267
155,75,4.51,7,mean,103,0.09,274
155,78,4.6,16,mean,103,0.157,290
155,82,4.757,13,mean,103,0.121,303
155,86,4.878,10,mean,103,0.109,313
155,91,4.987,14,mean,103,0.053,327
155,94,5.04,7,mean,103,0.08,334
155,99,5.12,13,mean,103,0.07,347
155,103,5.19,17,mean,103,NA,364
158,0,0.721,0,mean,64,2.064,0
158,10,2.785,14,mean,64,0.404,14
158,13,3.189,19,mean,64,0.077,33
158,16,3.266,25,mean,64,0.03,58
158,19,3.296,17,mean,64,0.05,75
158,23,3.346,9,mean,64,0.099,84
158,27,3.445,12,mean,64,0.079,96
158,31,3.524,19,mean,64,0.106,115
158,34,3.63,23,mean,64,0.151,138
158,37,3.781,8,mean,64,0.0245,146
158,41,3.8055,9,mean,64,0.0245,155
158,44,3.83,15,mean,64,0.076,170
158,48,3.906,15,mean,64,0.225,185
158,55,4.131,8,mean,64,0.208,193
158,59,4.339,3,mean,64,NA,196
161,0,0.72,0,high,31,2.076,0
161,7,2.796,9,high,31,0.028,9
161,10,2.824,15,high,31,0.15,24
161,13,2.974,16,high,31,0.099,40
161,16,3.073,20,high,31,0.042,60
161,19,3.115,12,high,31,0.082,72
161,23,3.197,17,high,31,0.335,89
161,25,3.532,16,high,31,0.194,105
161,27,3.726,18,high,31,0.1,123
161,30,3.826,14,high,31,NA,137
164,0,0.694,0,high,81,1.874,0
164,10,2.568,16,high,81,0.432,16
164,13,3,11,high,81,0.029,27
164,15,3.029,16,high,81,0.061,43
164,18,3.09,14,high,81,0.054,57
164,23,3.144,6,high,81,0.101,63
164,26,3.245,12,high,81,0.14,75
164,28,3.385,16,high,81,0.048,91
164,31,3.433,12,high,81,0.135,103
164,37,3.568,11,high,81,0.11,114
164,40,3.678,19,high,81,0.0445,133
164,42,3.7225,28,high,81,0.0445,161
164,45,3.767,25,high,81,0.021,186
164,48,3.788,20,high,81,0.021,206
164,53,3.809,12,high,81,0.19,218
164,57,3.999,9,high,81,0.224,227
164,62,4.223,9,high,81,0.0994,236
164,65,4.3224,15,high,81,0.0996,251
164,68,4.422,19,high,81,0.067,270
164,70,4.489,10,high,81,0.102,280
164,73,4.591,17,high,81,0.1,297
164,76,4.691,21,high,81,0.075,318
164,78,4.766,15,high,81,NA,333
167,0,0.659,0,high,44,2.063,0
167,10,2.722,20,high,44,0.248,20
167,13,2.97,12,high,44,0.103,32
167,15,3.073,13,high,44,0.049,45
167,17,3.122,18,high,44,0.03,63
167,23,3.152,4,high,44,0.088,67
167,26,3.24,10,high,44,0.127,77
167,29,3.367,3,high,44,0.012,80
167,31,3.379,13,high,44,NA,93
170,0,0.787,0,low,14,NA,0
173,0,0.752,0,var,6,NA,0
180,0,0.814,0,low,49,1.1825,0
180,10,1.9965,10,low,49,1.1825,10
180,14,3.179,14,low,49,0.155,24
180,20,3.334,21,low,49,NA,45
183,0,0.885,0,low,111,2.133,0
183,17,3.018,14,low,111,0.091,14
183,22,3.109,17,low,111,0.405,31
183,28,3.514,22,low,111,0.027,53
183,34,3.541,5,low,111,0.027,58
183,41,3.568,8,low,111,0.11,66
183,45,3.678,22,low,111,0.019,88
183,56,3.697,33,low,111,0.104,121
183,62,3.801,25,low,111,0.149,146
183,66,3.95,35,low,111,0.17,181
183,72,4.12,13,low,111,0.171,194
183,78,4.291,24,low,111,0.128,218
183,84,4.419,23,low,111,0.159,241
183,91,4.578,31,low,111,0.134,272
183,96,4.712,27,low,111,0.648,299
183,112,5.36,25,low,111,NA,324
186,0,0.814,0,mean,23,2.179,0
186,9,2.993,13,mean,23,0.2,13
186,12,3.193,18,mean,23,0.011,31
186,15,3.204,18,mean,23,0.042,49
186,18,3.246,7,mean,23,0.02,56
186,23,3.266,9,mean,23,NA,65
189,0,0.835,0,mean,50,1.163,0
189,9,1.998,13,mean,50,0.119,13
189,12,2.117,21,mean,50,1.099,34
189,15,3.216,23,mean,50,0.149,57
189,19,3.365,7,mean,50,0.176,64
189,22,3.541,18,mean,50,0.121,82
189,25,3.662,15,mean,50,0.136,97
189,28,3.798,21,mean,50,0.003,118
189,32,3.801,2,mean,50,0.019,120
189,35,3.82,22,mean,50,0.0005,142
189,38,3.8205,17,mean,50,0.0195,159
189,42,3.84,22,mean,50,0.072,181
189,45,3.912,10,mean,50,NA,191
192,0,0.806,0,high,48,1.184,0
192,9,1.99,19,high,48,0.055,19
192,12,2.045,17,high,48,0.955,36
192,15,3,19,high,48,0.122,55
192,17,3.122,14,high,48,0.344,69
192,21,3.466,15,high,48,0.126,84
192,27,3.592,7,high,48,0.088,91
192,30,3.68,17,high,48,0.018,108
192,32,3.698,18,high,48,0.032,126
192,35,3.73,5,high,48,0.032,131
192,37,3.762,12,high,48,0.032,143
192,40,3.794,25,high,48,0.005,168
192,43,3.799,14,high,48,0.032,182
192,46,3.831,13,high,48,NA,195
195,0,0.816,0,high,56,1.194,0
195,9,2.01,17,high,56,0.99,17
195,12,3,18,high,56,0.124,35
195,15,3.124,17,high,56,0.317,52
195,17,3.441,10,high,56,0.116,62
195,22,3.557,12,high,56,0.072,74
195,25,3.629,9,high,56,0.007,83
195,27,3.636,23,high,56,0.039,106
195,30,3.675,14,high,56,0.0215,120
195,33,3.6965,11,high,56,0.0215,131
195,36,3.718,13,high,56,0.012,144
195,39,3.73,21,high,56,0.012,165
195,42,3.742,6,high,56,0.056,171
195,45,3.798,10,high,56,0.156,181
195,49,3.954,2,high,56,0.2,183
195,51,4.154,7,high,56,0.077,190
195,53,4.231,11,high,56,NA,201
198,0,0.777,0,var,58,2.118,0
198,10,2.895,9,var,58,0.187,9
198,13,3.082,21,var,58,0.313,30
198,16,3.395,24,var,58,0.201,54
198,20,3.596,25,var,58,0.095,79
198,22,3.691,25,var,58,0.004,104
198,26,3.695,3,var,58,0.034,107
198,29,3.729,19,var,58,0.0605,126
198,32,3.7895,24,var,58,0.0605,150
198,36,3.85,11,var,58,0.008,161
198,40,3.858,7,var,58,0.008,168
198,43,3.866,29,var,58,0.122,197
198,47,3.988,17,var,58,0.211,214
198,51,4.199,7,var,58,NA,221
201,0,0.787,0,var,45,1.983,0
201,8,2.77,28,var,45,0.423,28
201,16,3.193,21,var,45,0.016,49
201,18,3.209,2,var,45,0.323,51
201,20,3.532,26,var,45,0.002,77
201,22,3.534,22,var,45,0.014,99
201,26,3.548,3,var,45,0.019,102
201,29,3.567,22,var,45,0.0845,124
201,32,3.6515,16,var,45,0.0845,140
201,37,3.736,15,var,45,0.0195,155
201,40,3.7555,13,var,45,0.0195,168
201,44,3.775,10,var,45,NA,178
204,0,0.797,0,low,112,2.034,0
204,17,2.831,12,low,112,0.17,12
204,22,3.001,9,low,112,0.243,21
204,26,3.244,20,low,112,0.206,41
204,37,3.45,24,low,112,0.105,65
204,42,3.555,26,low,112,0.062,91
204,49,3.617,27,low,112,0.062,118
204,58,3.679,21,low,112,0.12,139
204,64,3.799,33,low,112,0.121,172
204,70,3.92,21,low,112,0.25,193
204,76,4.17,20,low,112,0.13,213
204,82,4.3,14,low,112,0.178,227
204,87,4.478,32,low,112,0.12,259
204,93,4.598,18,low,112,0.125,277
204,99,4.723,14,low,112,0.164,291
204,106,4.887,4,low,112,NA,295
207,0,0.753,0,var,43,1.461,0
207,7,2.214,10,var,43,0.222,10
207,10,2.436,12,var,43,0.601,22
207,14,3.037,19,var,43,0.029,41
207,16,3.066,20,var,43,0.317,61
207,20,3.383,14,var,43,0.146,75
207,23,3.529,16,var,43,0.108,91
207,26,3.637,17,var,43,0.119,108
207,30,3.756,23,var,43,0.038,131
207,33,3.794,30,var,43,0.038,161
207,37,3.832,20,var,43,0.001,181
207,41,3.833,25,var,43,NA,206
209,0,0.737,0,var,20,2.038,0
209,10,2.775,12,var,20,0.103,12
209,14,2.878,16,var,20,0.075,28
209,16,2.953,16,var,20,0.419,44
209,20,3.372,20,var,20,NA,64
211,0,0.712,0,var,43,1.967,0
211,10,2.679,11,var,43,0.146,11
211,14,2.825,16,var,43,0.207,27
211,16,3.032,13,var,43,0.258,40
211,20,3.29,12,var,43,0.061,52
211,23,3.351,17,var,43,0.194,69
211,26,3.545,17,var,43,0.032,86
211,30,3.577,23,var,43,0.0015,109
211,33,3.5785,31,var,43,0.0015,140
211,37,3.58,22,var,43,0.1,162
211,40,3.68,29,var,43,NA,191
213,0,0.728,0,low,89,1.27,0
213,20,1.998,13,low,89,0.992,13
213,24,2.99,10,low,89,0.221,23
213,29,3.211,17,low,89,0.161,40
213,34,3.372,23,low,89,0.161,63
213,39,3.533,16,low,89,0.11,79
213,44,3.643,17,low,89,0.2945,96
213,49,3.9375,18,low,89,0.1925,114
213,54,4.13,30,low,89,0.14,144
213,60,4.27,30,low,89,0.12,174
213,65,4.39,31,low,89,0.05,205
213,70,4.44,27,low,89,0.179,232
213,76,4.619,23,low,89,0.137,255
213,82,4.756,23,low,89,0.12,278
213,88,4.876,21,low,89,NA,299
216,0,0.752,0,low,81,2.022,0
216,16,2.774,9,low,81,0.207,9
216,22,2.981,11,low,81,0.027,20
216,27,3.008,18,low,81,0.0475,38
216,33,3.0555,11,low,81,0.0475,49
216,38,3.103,11,low,81,0.217,60
216,44,3.32,17,low,81,0.2425,77
216,49,3.5625,12,low,81,0.1155,89
216,55,3.678,21,low,81,0.112,110
216,60,3.79,18,low,81,0.12,128
216,66,3.91,17,low,81,0.21,145
216,71,4.12,14,low,81,0.158,159
216,77,4.278,11,low,81,NA,170
219,0,0.68,0,mean,63,0.939,0
219,10,1.619,7,mean,63,0.819,7
219,13,2.438,11,mean,63,0.682,18
219,16,3.12,19,mean,63,0.208,37
219,19,3.328,18,mean,63,0.17,55
219,22,3.498,14,mean,63,0.103,69
219,25,3.601,14,mean,63,0.101,83
219,28,3.702,13,mean,63,0.108,96
219,31,3.81,15,mean,63,0.09,111
219,34,3.9,12,mean,63,0.081,123
219,37,3.981,15,mean,63,0.121,138
219,41,4.102,18,mean,63,0.069,156
219,44,4.171,21,mean,63,0.029,177
219,52,4.2,10,mean,63,0.07,187
219,55,4.27,17,mean,63,0.008,204
219,60,4.278,9,mean,63,0.002,213
219,62,4.28,14,mean,63,NA,227
222,0,0.766,0,mean,82,2.112,0
222,10,2.878,11,mean,82,0.236,11
222,13,3.114,20,mean,82,0.026,31
222,16,3.14,19,mean,82,0.13,50
222,19,3.27,17,mean,82,0.0675,67
222,22,3.3375,11,mean,82,0.0675,78
222,25,3.405,21,mean,82,0.038,99
222,28,3.443,15,mean,82,0.101,114
222,31,3.544,20,mean,82,0.116,134
222,35,3.66,7,mean,82,0.064,141
222,38,3.724,16,mean,82,0.036,157
222,42,3.76,11,mean,82,0.029,168
222,45,3.789,17,mean,82,0.2,185
222,50,3.989,3,mean,82,0.122,188
222,52,4.111,18,mean,82,0.1,206
222,55,4.211,5,mean,82,0.14,211
222,59,4.351,9,mean,82,0.1,220
222,62,4.451,13,mean,82,0.116,233
222,66,4.567,6,mean,82,0.121,239
222,70,4.688,19,mean,82,0.111,258
222,74,4.799,12,mean,82,0.104,270
222,78,4.903,13,mean,82,NA,283
225,0,0.829,0,mean,52,1.974,0
225,10,2.803,7,mean,52,0.216,7
225,13,3.019,14,mean,52,0.217,21
225,15,3.236,18,mean,52,0.042,39
225,19,3.278,24,mean,52,0.0125,63
225,22,3.2905,11,mean,52,0.0545,74
225,25,3.345,14,mean,52,0.062,88
225,28,3.407,14,mean,52,0.101,102
225,31,3.508,16,mean,52,0.169,118
225,36,3.677,7,mean,52,0.116,125
225,38,3.793,17,mean,52,0.006,142
225,41,3.799,9,mean,52,0.116,151
225,49,3.915,3,mean,52,0.2,154
225,52,4.115,10,mean,52,NA,164
228,0,0.82,0,high,68,1.924,0
228,7,2.744,8,high,68,0.217,8
228,12,2.961,10,high,68,0.125,18
228,14,3.086,17,high,68,0.242,35
228,19,3.328,2,high,68,0.043,37
228,21,3.371,15,high,68,0.069,52
228,24,3.44,14,high,68,0.101,66
228,30,3.541,9,high,68,0.101,75
228,35,3.642,15,high,68,0.0175,90
228,38,3.6595,26,high,68,0.0175,116
228,41,3.677,10,high,68,0.224,126
228,47,3.901,4,high,68,0.2,130
228,50,4.101,6,high,68,0.095,136
228,52,4.196,12,high,68,0.1,148
228,55,4.296,16,high,68,0.103,164
228,58,4.399,15,high,68,0.01,179
228,61,4.409,2,high,68,0.19,181
228,63,4.599,5,high,68,0.045,186
228,65,4.644,7,high,68,NA,193
231,0,0.998,0,high,2,NA,0
233,0,0.833,0,high,8,NA,0
235,0,0.769,0,low,100,1.753,0
235,19,2.522,17,low,100,0.359,17
235,24,2.881,19,low,100,0.518,36
235,31,3.399,5,low,100,0.102,41
235,34,3.501,28,low,100,0.17,69
235,40,3.671,23,low,100,0.102,92
235,51,3.773,12,low,100,0.102,104
235,56,3.875,26,low,100,0.123,130
235,61,3.998,35,low,100,0.18,165
235,67,4.178,20,low,100,0.111,185
235,72,4.289,15,low,100,0.113,200
235,78,4.402,23,low,100,0.118,223
235,83,4.52,27,low,100,0.121,250
235,89,4.641,28,low,100,0.12,278
235,95,4.761,24,low,100,NA,302
238,0,0.741,0,var,69,1.684,0
238,10,2.425,14,var,69,0.532,14
238,12,2.957,14,var,69,0.142,28
238,15,3.099,16,var,69,0.295,44
238,18,3.394,19,var,69,0.148,63
238,23,3.542,28,var,69,0.016,91
238,28,3.558,20,var,69,0.101,111
238,31,3.659,20,var,69,0.118,131
238,35,3.777,14,var,69,0.002,145
238,38,3.779,20,var,69,0.01,165
238,42,3.789,12,var,69,0.044,177
238,45,3.833,10,var,69,0.11,187
238,49,3.943,13,var,69,0.2,200
238,52,4.143,18,var,69,0.158,218
238,61,4.301,8,var,69,0.109,226
238,65,4.41,11,var,69,NA,237
241,0,0.846,0,var,72,1.679,0
241,12,2.525,12,var,72,0.537,12
241,14,3.062,9,var,72,0.24,21
241,16,3.302,13,var,72,0.174,34
241,20,3.476,19,var,72,0.203,53
241,23,3.679,18,var,72,0.093,71
241,27,3.772,16,var,72,0.029,87
241,30,3.801,28,var,72,0.029,115
241,37,3.83,18,var,72,0.059,133
241,41,3.889,28,var,72,0.12,161
241,49,4.009,6,var,72,0.1,167
241,52,4.109,21,var,72,0.13,188
241,56,4.239,7,var,72,0.12,195
241,61,4.359,13,var,72,0.1,208
241,64,4.459,11,var,72,0.12,219
241,69,4.579,10,var,72,NA,229
244,0,0.726,0,var,50,1.86,0
244,12,2.586,7,var,50,0.207,7
244,15,2.793,13,var,50,0.344,20
244,19,3.137,17,var,50,0.106,37
244,21,3.243,20,var,50,0.139,57
244,28,3.382,22,var,50,0.068,79
244,31,3.45,25,var,50,0.068,104
244,35,3.518,9,var,50,0.002,113
244,38,3.52,21,var,50,0.046,134
244,41,3.566,13,var,50,NA,147
247,0,0.782,0,low,113,1.966,0
247,17,2.748,10,low,113,0.233,10
247,22,2.981,13,low,113,0.342,23
247,27,3.323,23,low,113,0.1325,46
247,32,3.4555,5,low,113,0.1325,51
247,39,3.588,14,low,113,0.001,65
247,44,3.589,24,low,113,0.216,89
247,54,3.805,28,low,113,0.181,117
247,59,3.986,28,low,113,0.169,145
247,64,4.155,39,low,113,0.134,184
247,70,4.289,13,low,113,0.113,197
247,76,4.402,21,low,113,0.129,218
247,82,4.531,26,low,113,0.13,244
247,89,4.661,39,low,113,0.11,283
247,93,4.771,22,low,113,0.23,305
247,105,5.001,26,low,113,0.215,331
247,112,5.216,2,low,113,NA,333
250,0,0.805,0,low,2,NA,0
253,0,0.824,0,mean,92,1.875,0
253,10,2.699,13,mean,92,0.162,13
253,13,2.861,18,mean,92,0.388,31
253,16,3.249,23,mean,92,0.108,54
253,18,3.357,26,mean,92,0.07,80
253,22,3.427,8,mean,92,0.07,88
253,25,3.497,17,mean,92,0.091,105
253,29,3.588,21,mean,92,0.031,126
253,31,3.619,14,mean,92,0.009,140
253,34,3.628,6,mean,92,0.009,146
253,38,3.637,17,mean,92,0.16,163
253,41,3.797,20,mean,92,0.024,183
253,44,3.821,8,mean,92,0.12,191
253,49,3.941,4,mean,92,0.2,195
253,52,4.141,10,mean,92,0.1,205
253,55,4.241,10,mean,92,0.11,215
253,59,4.351,9,mean,92,0.1,224
253,62,4.451,15,mean,92,0.21,239
253,66,4.661,11,mean,92,0.11,250
253,70,4.771,18,mean,92,0.1,268
253,73,4.871,13,mean,92,0.11,281
253,77,4.981,14,mean,92,0.12,295
253,82,5.101,15,mean,92,0.1,310
253,85,5.201,12,mean,92,0.12,322
253,90,5.321,11,mean,92,NA,333
256,0,0.753,0,mean,2,NA,0
259,0,0.747,0,mean,83,2.033,0
259,11,2.78,13,mean,83,0.105,13
259,14,2.885,14,mean,83,0.458,27
259,20,3.343,13,mean,83,0.12,40
259,23,3.463,19,mean,83,0.075,59
259,26,3.538,18,mean,83,0.042,77
259,29,3.58,16,mean,83,0.019,93
259,33,3.599,6,mean,83,0.0265,99
259,36,3.6255,19,mean,83,0.0265,118
259,41,3.652,3,mean,83,0.076,121
259,44,3.728,11,mean,83,0.12,132
259,48,3.848,6,mean,83,0.1,138
259,51,3.948,6,mean,83,0.21,144
259,55,4.158,9,mean,83,0.1,153
259,58,4.258,15,mean,83,0.11,168
259,62,4.368,10,mean,83,0.1,178
259,65,4.468,11,mean,83,0.11,189
259,69,4.578,6,mean,83,0.111,195
259,73,4.689,16,mean,83,0.121,211
259,77,4.81,7,mean,83,0.111,218
259,81,4.921,21,mean,83,NA,239
262,0,0.69,0,high,8,1.854,0
262,8,2.544,14,high,8,NA,14
265,0,0.803,0,high,21,1.782,0
265,7,2.585,7,high,21,0.146,7
265,10,2.731,15,high,21,0.1,22
265,12,2.831,16,high,21,0.04,38
265,15,2.871,4,high,21,0.221,42
265,19,3.092,11,high,21,NA,53
268,0,0.714,0,high,59,1.806,0
268,7,2.52,6,high,59,0.069,6
268,9,2.589,6,high,59,0.13,12
268,12,2.719,13,high,59,0.038,25
268,15,2.757,4,high,59,0.403,29
268,20,3.16,9,high,59,0.163,38
268,22,3.323,20,high,59,0.163,58
268,25,3.486,17,high,59,0.014,75
268,36,3.5,21,high,59,0.167,96
268,39,3.667,22,high,59,0.011,118
268,42,3.678,20,high,59,0.034,138
268,45,3.712,17,high,59,0.087,155
268,47,3.799,6,high,59,0.102,161
268,50,3.901,10,high,59,0.2,171
268,53,4.101,19,high,59,0.1,190
268,56,4.201,14,high,59,0.098,204
268,58,4.299,7,high,59,NA,211
271,0,0.809,0,low,100,1.325,0
271,16,2.134,11,low,100,0.389,11
271,20,2.523,10,low,100,0.719,21
271,25,3.242,23,low,100,0.136,44
271,30,3.378,12,low,100,0.023,56
271,35,3.401,22,low,100,0.136,78
271,38,3.537,1,low,100,0.039,79
271,40,3.576,27,low,100,0.212,106
271,47,3.788,4,low,100,0.102,110
271,51,3.89,14,low,100,0.043,124
271,56,3.933,26,low,100,0.13,150
271,62,4.063,44,low,100,0.12,194
271,68,4.183,18,low,100,0.138,212
271,74,4.321,8,low,100,0.13,220
271,80,4.451,17,low,100,0.12,237
271,85,4.571,27,low,100,0.15,264
271,92,4.721,33,low,100,NA,297
273,0,0.701,0,var,53,1.867,0
273,10,2.568,14,var,53,0.304,14
273,13,2.872,19,var,53,0.432,33
273,16,3.304,16,var,53,0.118,49
273,20,3.422,23,var,53,0.196,72
273,23,3.618,17,var,53,0.105,89
273,26,3.723,11,var,53,0.106,100
273,30,3.829,18,var,53,0.002,118
273,33,3.831,29,var,53,0.036,147
273,37,3.867,24,var,53,0.1,171
273,41,3.967,31,var,53,0.064,202
273,49,4.031,11,var,53,0.1,213
273,52,4.131,24,var,53,NA,237
274,0,0.697,0,var,49,2.079,0
274,10,2.776,12,var,49,0.071,12
274,13,2.847,21,var,49,0.42,33
274,16,3.267,17,var,49,0.181,50
274,23,3.448,18,var,49,0.069,68
274,26,3.517,20,var,49,0.095,88
274,30,3.612,12,var,49,0.095,100
274,33,3.707,28,var,49,0.095,128
274,37,3.802,19,var,49,0.004,147
274,41,3.806,28,var,49,NA,175
275,0,0.807,0,var,52,1.619,0
275,10,2.426,10,var,52,0.444,10
275,13,2.87,19,var,52,0.441,29
275,16,3.311,20,var,52,0.25,49
275,20,3.561,20,var,52,0.037,69
275,23,3.598,21,var,52,0.097,90
275,26,3.695,10,var,52,0.157,100
275,31,3.852,19,var,52,0.1,119
275,33,3.952,25,var,52,0.066,144
275,37,4.018,14,var,52,0.073,158
275,40,4.091,14,var,52,0.061,172
275,48,4.152,15,var,52,0.1,187
275,51,4.252,13,var,52,NA,200
276,0,0.776,0,low,90,1.356,0
276,16,2.132,11,low,90,0.199,11
276,21,2.331,14,low,90,0.852,25
276,26,3.183,19,low,90,0.1795,44
276,35,3.3625,28,low,90,0.1795,72
276,41,3.542,24,low,90,0.2245,96
276,47,3.7665,6,low,90,0.2245,102
276,52,3.991,12,low,90,0.208,114
276,57,4.199,21,low,90,0.157,135
276,62,4.356,31,low,90,0.12,166
276,68,4.476,17,low,90,0.115,183
276,74,4.591,12,low,90,0.13,195
276,80,4.721,16,low,90,0.13,211
276,86,4.851,20,low,90,NA,231
278,0,0.816,0,low,97,1.449,0
278,16,2.265,12,low,97,0.254,12
278,20,2.519,13,low,97,0.507,25
278,24,3.026,23,low,97,0.365,48
278,29,3.391,9,low,97,0.01,57
278,34,3.401,19,low,97,0.249,76
278,40,3.65,19,low,97,0.321,95
278,50,3.971,13,low,97,0.2,108
278,55,4.171,30,low,97,0.118,138
278,60,4.289,41,low,97,0.112,179
278,65,4.401,28,low,97,0.14,207
278,71,4.541,19,low,97,0.13,226
278,77,4.671,29,low,97,0.12,255
278,82,4.791,31,low,97,0.119,286
278,88,4.91,32,low,97,0.231,318
278,94,5.141,17,low,97,NA,335
280,0,0.87,0,mean,64,1.59,0
280,10,2.46,16,mean,64,0.301,16
280,12,2.761,19,mean,64,0.492,35
280,15,3.253,21,mean,64,0.115,56
280,18,3.368,28,mean,64,0.152,84
280,22,3.52,9,mean,64,0.152,93
280,25,3.672,18,mean,64,0.056,111
280,28,3.728,19,mean,64,0.063,130
280,31,3.791,15,mean,64,0.0205,145
280,34,3.8115,10,mean,64,0.0205,155
280,38,3.832,12,mean,64,0.001,167
280,41,3.833,18,mean,64,0.068,185
280,45,3.901,13,mean,64,0.25,198
280,52,4.151,6,mean,64,0.11,204
280,56,4.261,4,mean,64,0.11,208
280,60,4.371,10,mean,64,0.1,218
280,63,4.471,4,mean,64,NA,222
282,0,0.774,0,mean,37,1.677,0
282,9,2.451,10,mean,37,0.475,10
282,12,2.926,14,mean,37,0.231,24
282,15,3.157,15,mean,37,0.085,39
282,18,3.242,22,mean,37,0.235,61
282,23,3.477,13,mean,37,0.031,74
282,26,3.508,14,mean,37,0.16,88
282,28,3.668,19,mean,37,0.1,107
282,31,3.768,5,mean,37,NA,112
284,0,0.68,0,mean,106,1.783,0
284,11,2.463,14,mean,106,0.361,14
284,14,2.824,12,mean,106,0.298,26
284,22,3.122,6,mean,106,0.298,32
284,24,3.42,22,mean,106,0.005,54
284,27,3.425,18,mean,106,0.095,72
284,34,3.52,16,mean,106,0.095,88
284,37,3.615,24,mean,106,0.063,112
284,41,3.678,21,mean,106,0.022,133
284,44,3.7,12,mean,106,0.131,145
284,49,3.831,3,mean,106,0.1,148
284,52,3.931,13,mean,106,0.21,161
284,56,4.141,9,mean,106,0.11,170
284,60,4.251,10,mean,106,0.1,180
284,63,4.351,13,mean,106,0.11,193
284,67,4.461,11,mean,106,0.11,204
284,71,4.571,18,mean,106,0.1,222
284,74,4.671,15,mean,106,0.11,237
284,78,4.781,16,mean,106,0.129,253
284,83,4.91,17,mean,106,0.21,270
284,87,5.12,11,mean,106,0.111,281
284,91,5.231,19,mean,106,0.11,300
284,95,5.341,16,mean,106,0.11,316
284,99,5.451,16,mean,106,NA,332
286,0,0.697,0,high,74,1.818,0
286,8,2.515,12,high,74,0.421,12
286,11,2.936,11,high,74,0.278,23
286,14,3.214,18,high,74,0.006,41
286,16,3.22,15,high,74,0.283,56
286,19,3.503,16,high,74,0.049,72
286,21,3.552,18,high,74,0.035,90
286,24,3.587,20,high,74,0.064,110
286,30,3.651,7,high,74,0.05,117
286,32,3.701,18,high,74,0.054,135
286,35,3.755,18,high,74,0.036,153
286,38,3.791,18,high,74,0.004,171
286,41,3.795,10,high,74,0.011,181
286,44,3.806,10,high,74,0.115,191
286,49,3.921,7,high,74,0.21,198
286,53,4.131,10,high,74,0.1,208
286,56,4.231,10,high,74,0.12,218
286,61,4.351,13,high,74,0.1,231
286,64,4.451,11,high,74,0.11,242
286,68,4.561,11,high,74,0.1,253
286,71,4.661,13,high,74,0.1,266
286,74,4.761,4,high,74,NA,270
288,0,0.705,0,high,29,1.828,0
288,8,2.533,12,high,29,0.386,12
288,11,2.919,14,high,29,0.105,26
288,14,3.024,18,high,29,0.09,44
288,16,3.114,10,high,29,0.283,54
288,19,3.397,11,high,29,0.079,65
288,21,3.476,19,high,29,0.05,84
288,24,3.526,20,high,29,0.002,104
288,29,3.528,2,high,29,NA,106
289,0,0.679,0,high,54,0.993,0
289,8,1.672,7,high,54,0.857,7
289,10,2.529,14,high,54,1.158,21
289,12,3.687,12,high,54,0.101,33
289,14,3.788,14,high,54,0.103,47
289,17,3.891,13,high,54,0.107,60
289,20,3.998,17,high,54,0.113,77
289,22,4.111,16,high,54,0.089,93
289,26,4.2,17,high,54,0.089,110
289,28,4.289,8,high,54,0.087,118
289,31,4.376,4,high,54,0.075,122
289,34,4.451,10,high,54,0.06,132
289,36,4.511,13,high,54,0.067,145
289,39,4.578,17,high,54,0.023,162
289,42,4.601,10,high,54,0.019,172
289,45,4.62,6,high,54,0.004,178
289,49,4.624,5,high,54,NA,183
290,0,0.785,0,low,66,1.6661,0
290,16,2.4511,13,low,66,0.3509,13
290,21,2.802,11,low,66,0.514,24
290,26,3.316,21,low,66,0.1285,45
290,32,3.4445,15,low,66,0.1285,60
290,38,3.573,13,low,66,0.132,73
290,45,3.705,10,low,66,0.132,83
290,50,3.837,15,low,66,0.162,98
290,55,3.999,26,low,66,0.13,124
290,60,4.129,33,low,66,0.12,157
290,65,4.249,19,low,66,NA,176
292,0,0.76,0,var,59,1.833,0
292,9,2.593,19,var,59,0.458,19
292,14,3.051,21,var,59,0.05,40
292,16,3.101,19,var,59,0.443,59
292,19,3.544,28,var,59,0.012,87
292,22,3.556,18,var,59,0.215,105
292,25,3.771,15,var,59,0.018,120
292,29,3.789,26,var,59,0.091,146
292,32,3.88,25,var,59,0.091,171
292,36,3.971,19,var,59,0.1,190
292,39,4.071,27,var,59,0.132,217
292,47,4.203,17,var,59,0.1,234
292,50,4.303,25,var,59,0.12,259
292,54,4.423,23,var,59,0.1,282
292,57,4.523,13,var,59,NA,295
294,0,0.789,0,var,70,1.899,0
294,9,2.688,18,var,70,0.437,18
294,13,3.125,19,var,70,0.111,37
294,15,3.236,17,var,70,0.392,54
294,19,3.628,19,var,70,0.01,73
294,22,3.638,20,var,70,0.146,93
294,25,3.784,18,var,70,0.025,111
294,29,3.809,26,var,70,0.0375,137
294,32,3.8465,37,var,70,0.0375,174
294,36,3.884,22,var,70,0.005,196
294,40,3.889,23,var,70,0.04,219
294,43,3.929,4,var,70,0.212,223
294,52,4.141,14,var,70,0.1,237
